file,key,language,path,state,value,source_value,comment
Localizable,premium.availableAt %lld,he,plural.other,new,זמין החל מ-%lld צדפות,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hi,plural.one,new,%lld सीपी से उपलब्ध,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hi,plural.other,new,%lld सीपियों से उपलब्ध,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hr,plural.one,new,Dostupno od %lld školjke,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hr,plural.other,new,Dostupno od %lld školjki,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hu,plural.one,new,Elérhető %lld kagylótól,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hu,plural.other,new,Elérhető %lld kagylótól,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hy,plural.one,new,Հասանելի է %lld խեցիից,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,hy,plural.other,new,Հասանելի է %lld խեցիից,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,id,plural.one,new,Tersedia mulai %lld kerang,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,id,plural.other,new,Tersedia mulai %lld kerang,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,is,plural.one,new,Í boði frá %lld skel,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,is,plural.other,new,Í boði frá %lld skeljum,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,it,plural.one,new,Disponibile da %lld conchiglia,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,it,plural.other,new,Disponibile da %lld conchiglie,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ja,plural.one,new,貝がら%lld個から利用可能,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ja,plural.other,new,貝がら%lld個から利用可能,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ka,plural.one,new,ხელმისაწვდომია %lld ნიჟარიდან,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ka,plural.other,new,ხელმისაწვდომია %lld ნიჟარიდან,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,kk,plural.one,new,%lld бақалшақтан бастап қолжетімді,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,kk,plural.other,new,%lld бақалшақтан бастап қолжетімді,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,km,plural.one,new,អាចប្រើបានចាប់ពីសំបកខ្យង %lld,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,km,plural.other,new,អាចប្រើបានចាប់ពីសំបកខ្យង %lld,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,kn,plural.one,new,%lld ಚಿಪ್ಪಿನಿಂದ ಲಭ್ಯ,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,kn,plural.other,new,%lld ಚಿಪ್ಪುಗಳಿಂದ ಲಭ್ಯ,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ko,plural.one,new,조개껍데기 %lld개부터 이용 가능,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ko,plural.other,new,조개껍데기 %lld개부터 이용 가능,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lo,plural.one,new,ໃຊ້ໄດ້ເມື່ອມີເປືອກຫອຍ %lld,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lo,plural.other,new,ໃຊ້ໄດ້ເມື່ອມີເປືອກຫອຍ %lld,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lt,plural.one,new,Pasiekiama nuo %lld kriauklės,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lt,plural.other,new,Pasiekiama nuo %lld kriauklių,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lv,plural.one,new,Pieejams no %lld gliemežvāka,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,lv,plural.other,new,Pieejams no %lld gliemežvākiem,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mk,plural.one,new,Достапно од %lld школка,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mk,plural.other,new,Достапно од %lld школки,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ml,plural.one,new,%lld ചിപ്പി മുതൽ ലഭ്യം,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ml,plural.other,new,%lld ചിപ്പികൾ മുതൽ ലഭ്യം,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mn,plural.one,new,%lld хясаанаас эхлэн нээгдэнэ,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mn,plural.other,new,%lld хясаанаас эхлэн нээгдэнэ,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mr,plural.one,new,%lld शिंपल्यापासून उपलब्ध,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,mr,plural.other,new,%lld शिंपल्यांपासून उपलब्ध,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ms,plural.one,new,Tersedia mulai %lld cangkerang,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ms,plural.other,new,Tersedia mulai %lld cangkerang,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,my,plural.one,new,ခရုခွံ %lld ခုမှ စတင်ရရှိနိုင်,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,my,plural.other,new,ခရုခွံ %lld ခုမှ စတင်ရရှိနိုင်,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,nb,plural.one,new,Tilgjengelig fra %lld skjell,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,nb,plural.other,new,Tilgjengelig fra %lld skjell,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ne,plural.one,new,%lld सिपीबाट उपलब्ध,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ne,plural.other,new,%lld सिपीहरूबाट उपलब्ध,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,or,plural.one,new,%lldଟି ଶାମୁକା ଖୋଳରୁ ଉପଲବ୍ଧ,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,or,plural.other,new,%lldଟି ଶାମୁକା ଖୋଳରୁ ଉପଲବ୍ଧ,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pa,plural.one,new,%lld ਸੀਪੀ ਤੋਂ ਉਪਲਬਧ,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pa,plural.other,new,%lld ਸੀਪੀਆਂ ਤੋਂ ਉਪਲਬਧ,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pl,plural.one,new,Dostępne od %lld muszli,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pl,plural.other,new,Dostępne od %lld muszli,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pt,plural.one,new,Disponível a partir de %lld concha,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,pt,plural.other,new,Disponível a partir de %lld conchas,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ro,plural.one,new,Disponibil de la %lld scoică,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ro,plural.other,new,Disponibil de la %lld scoici,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ru,plural.one,new,Доступно с %lld ракушки,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ru,plural.other,new,Доступно с %lld ракушек,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,si,plural.one,new,සිප්පි කටුව %lld සිට ලබාගත හැක,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,si,plural.other,new,සිප්පි කටු %lld සිට ලබාගත හැක,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sk,plural.one,new,Dostupné od %lld mušle,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sk,plural.other,new,Dostupné od %lld mušlí,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sl,plural.one,new,Na voljo od %lld školjke,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sl,plural.other,new,Na voljo od %lld školjk,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sq,plural.one,new,E disponueshme nga %lld guaskë,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sq,plural.other,new,E disponueshme nga %lld guaska,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sr,plural.one,new,Доступно од %lld шкољке,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sr,plural.other,new,Доступно од %lld шкољки,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sv,plural.one,new,Tillgänglig från %lld snäcka,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sv,plural.other,new,Tillgänglig från %lld snäckor,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sw,plural.one,new,Inapatikana kuanzia gamba %lld,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,sw,plural.other,new,Inapatikana kuanzia magamba %lld,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ta,plural.one,new,%lld சிப்பியிலிருந்து கிடைக்கும்,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ta,plural.other,new,%lld சிப்பிகளிலிருந்து கிடைக்கும்,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,te,plural.one,new,%lld గవ్వ నుంచి అందుబాటులో ఉంటుంది,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,te,plural.other,new,%lld గవ్వల నుంచి అందుబాటులో ఉంటుంది,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,th,plural.one,new,ใช้ได้เมื่อมีเปลือกหอย %lld ชิ้น,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,th,plural.other,new,ใช้ได้เมื่อมีเปลือกหอย %lld ชิ้น,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,tr,plural.one,new,%lld deniz kabuğundan itibaren kullanılabilir,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,tr,plural.other,new,%lld deniz kabuğundan itibaren kullanılabilir,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ug,plural.one,new,%lld دېڭىز قېپىدىن باشلاپ ئېچىلىدۇ,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ug,plural.other,new,%lld دېڭىز قېپىدىن باشلاپ ئېچىلىدۇ,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,uk,plural.one,new,Доступно від %lld мушлі,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,uk,plural.other,new,Доступно від %lld мушель,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ur,plural.one,new,%lld سیپی سے دستیاب,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,ur,plural.other,new,%lld سیپیوں سے دستیاب,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,uz,plural.one,new,%lld ta chig‘anoqdan boshlab ochiladi,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,uz,plural.other,new,%lld ta chig‘anoqdan boshlab ochiladi,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,vi,plural.one,new,Có thể mở từ %lld vỏ sò,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,vi,plural.other,new,Có thể mở từ %lld vỏ sò,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,zh,plural.one,new,收集到 %lld 个贝壳时可用,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,zh,plural.other,new,收集到 %lld 个贝壳时可用,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,zu,plural.one,new,Kuyatholakala kusukela egobolondweni elingu-%lld,Available from %lld shell,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.availableAt %lld,zu,plural.other,new,Kuyatholakala kusukela emagobolondweni angu-%lld,Available from %lld shells,Status under a character still to be earned. The argument is the shell total that opens it.
Localizable,premium.earnedCards %lld,af,plural.one,new,Jy het %lld skulp verdien,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,af,plural.other,new,Jy het %lld skulpe verdien,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,am,plural.one,new,%lld ዛጎል አግኝተሃል,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,am,plural.other,new,%lld ዛጎሎች አግኝተሃል,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ar,plural.one,new,لقد كسبت %lld صدفة,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ar,plural.other,new,لقد كسبت %lld أصداف,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,as,plural.one,new,তুমি %lldটা শামুকৰ খোলা লাভ কৰিলা,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,as,plural.other,new,তুমি %lldটা শামুকৰ খোলা লাভ কৰিলা,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,az,plural.one,new,%lld dəniz qabığı qazandın,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,az,plural.other,new,%lld dəniz qabığı qazandın,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,be,plural.one,new,Ты зарабіў/ла %lld ракавінку,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,be,plural.other,new,Ты зарабіў/ла %lld ракавінак,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bg,plural.one,new,Спечели %lld мида,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bg,plural.other,new,Спечели %lld миди,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bn,plural.one,new,তুমি %lldটি ঝিনুক অর্জন করেছ,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bn,plural.other,new,তুমি %lldটি ঝিনুক অর্জন করেছ,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bo,plural.one,new,ཉ་ཕྱིས་ %lld ཐོབ་ཟིན།,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bo,plural.other,new,ཉ་ཕྱིས་ %lld ཐོབ་ཟིན།,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bs,plural.one,new,Osvojio/la si %lld školjku,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,bs,plural.other,new,Osvojio/la si %lld školjki,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ca,plural.one,new,Has guanyat %lld petxina,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ca,plural.other,new,Has guanyat %lld petxines,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,cs,plural.one,new,Získal/a jsi %lld mušli,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,cs,plural.other,new,Získal/a jsi %lld mušlí,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,cy,plural.one,new,Rwyt ti wedi ennill %lld gragen,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,cy,plural.other,new,Rwyt ti wedi ennill %lld cregyn,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,da,plural.one,new,Du har tjent %lld musling,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,da,plural.other,new,Du har tjent %lld muslinger,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,de,plural.one,new,Du hast %lld Muschel verdient,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,de,plural.other,new,Du hast %lld Muscheln verdient,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,el,plural.one,new,Κέρδισες %lld κοχύλι,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,el,plural.other,new,Κέρδισες %lld κοχύλια,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,es,plural.one,new,Has conseguido %lld concha,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,es,plural.other,new,Has conseguido %lld conchas,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,et,plural.one,new,Oled teeninud %lld merekarbi,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,et,plural.other,new,Oled teeninud %lld merekarpi,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,eu,plural.one,new,Maskor %lld irabazi duzu,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,eu,plural.other,new,%lld maskor irabazi dituzu,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fa,plural.one,new,%lld صدف به دست آورده‌ای,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fa,plural.other,new,%lld صدف به دست آورده‌ای,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fi,plural.one,new,Olet ansainnut %lld simpukan,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fi,plural.other,new,Olet ansainnut %lld simpukkaa,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fo,plural.one,new,Tú hevur vunnið %lld skel,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fo,plural.other,new,Tú hevur vunnið %lld skel,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fr,plural.one,new,Tu as gagné %lld coquillage,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,fr,plural.other,new,Tu as gagné %lld coquillages,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ga,plural.one,new,Tá %lld bhlaosc tuillte agat,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ga,plural.other,new,Tá %lld blaosc tuillte agat,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,gl,plural.one,new,Conseguiches %lld cuncha,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,gl,plural.other,new,Conseguiches %lld cunchas,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,gu,plural.one,new,તમે %lld છીપ કમાઈ,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,gu,plural.other,new,તમે %lld છીપો કમાઈ,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,he,plural.one,new,הרווחת %lld צדפה,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,he,plural.other,new,הרווחת %lld צדפות,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hi,plural.one,new,तुमने %lld सीपी कमाई,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hi,plural.other,new,तुमने %lld सीपियाँ कमाईं,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hr,plural.one,new,Osvojio/la si %lld školjku,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hr,plural.other,new,Osvojio/la si %lld školjki,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hu,plural.one,new,%lld kagylót szereztél,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hu,plural.other,new,%lld kagylót szereztél,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hy,plural.one,new,Դու վաստակել ես %lld խեցի,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,hy,plural.other,new,Դու վաստակել ես %lld խեցի,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,id,plural.one,new,Kamu sudah mendapatkan %lld kerang,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,id,plural.other,new,Kamu sudah mendapatkan %lld kerang,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,is,plural.one,new,Þú hefur unnið %lld skel,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,is,plural.other,new,Þú hefur unnið %lld skeljar,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,it,plural.one,new,Hai guadagnato %lld conchiglia,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,it,plural.other,new,Hai guadagnato %lld conchiglie,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ja,plural.one,new,貝がらを%lld個集めたよ,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ja,plural.other,new,貝がらを%lld個集めたよ,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ka,plural.one,new,შენ მოიპოვე %lld ნიჟარა,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ka,plural.other,new,შენ მოიპოვე %lld ნიჟარა,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,kk,plural.one,new,%lld бақалшақ таптың,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,kk,plural.other,new,%lld бақалшақ таптың,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,km,plural.one,new,អ្នករកបានសំបកខ្យង %lld,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,km,plural.other,new,អ្នករកបានសំបកខ្យង %lld,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,kn,plural.one,new,ನೀನು %lld ಚಿಪ್ಪು ಗಳಿಸಿದ್ದೀಯ,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,kn,plural.other,new,ನೀನು %lld ಚಿಪ್ಪುಗಳನ್ನು ಗಳಿಸಿದ್ದೀಯ,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ko,plural.one,new,조개껍데기 %lld개를 모았어요,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,ko,plural.other,new,조개껍데기 %lld개를 모았어요,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,lo,plural.one,new,ເຈົ້າໄດ້ເປືອກຫອຍ %lld,You’ve earned %lld shell,Status under a character showing how many shells the player has so far.
Localizable,premium.earnedCards %lld,lo,plural.other,new,ເຈົ້າໄດ້ເປືອກຫອຍ %lld,You’ve earned %lld shells,Status under a character showing how many shells the player has so far.
